name,review_count,rating,phone,display_address,image_url,url,categories,display_phone,price,longitude,latitude,neighborhood,region,city,country,state,zip_code,address1,address2,address3,alias,id,is_closed,update_date,tag
Amorina Cucina Rustica,231,4.0,+17182303030,"624 Vanderbilt Ave, Brooklyn, NY 11238",https://s3-media3.fl.yelpcdn.com/bphoto/DNl1dO2QeS5NCHXdUHshog/o.jpg,https://www.yelp.com/biz/amorina-cucina-rustica-brooklyn?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,italian-Italian;pizza-Pizza;,(718) 230-3030,$$,-73.969207,40.677558,Prospect Heights,Brooklyn,Brooklyn,US,NY,11238,624 Vanderbilt Ave,,,amorina-cucina-rustica-brooklyn,CmYpP-qt1YFDBrBjdPL97A,False,"06/09/2021, 00:52","restaurants,dancerestaurants"
Cousin John's Cafe & Bakery,353,4.0,+17186227333,"70 7th Ave, Brooklyn, NY 11217",https://s3-media4.fl.yelpcdn.com/bphoto/K3qMBlBWDQh11-e8oEF25g/o.jpg,https://www.yelp.com/biz/cousin-johns-cafe-and-bakery-brooklyn?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,bakeries-Bakeries;breakfast_brunch-Breakfast & Brunch;,(718) 622-7333,$,-73.975135,40.675441,Prospect Heights,Brooklyn,Brooklyn,US,NY,11217,70 7th Ave,,,cousin-johns-cafe-and-bakery-brooklyn,cps-SkWgzXK2zuxQsHyObA,False,"06/09/2021, 00:52","restaurants,dancerestaurants"
Antonio's Pizzeria & Restaurant,234,4.0,+17183982300,"318 Flatbush Ave, Brooklyn, NY 11201",https://s3-media3.fl.yelpcdn.com/bphoto/LnVWCsFTAGaWkKCrfuFO2Q/o.jpg,https://www.yelp.com/biz/antonios-pizzeria-and-restaurant-brooklyn-4?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,pizza-Pizza;,(718) 398-2300,$,-73.9726942,40.6771574,Prospect Heights,Brooklyn,Brooklyn,US,NY,11201,318 Flatbush Ave,,,antonios-pizzeria-and-restaurant-brooklyn-4,UwgqrMaDL2M1Cd8zy6LHSQ,False,"06/09/2021, 00:52","restaurants,dancerestaurants"
Ramen Danbo,296,4.5,+17187830150,"52 7th Ave, Brooklyn, NY 11217",https://s3-media1.fl.yelpcdn.com/bphoto/0tvbgvu0q6pzq4VTOfJWpQ/o.jpg,https://www.yelp.com/biz/ramen-danbo-brooklyn?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,ramen-Ramen;noodles-Noodles;,(718) 783-0150,$$,-73.9745199680328,40.6761199579391,Prospect Heights,Brooklyn,Brooklyn,US,NY,11217,52 7th Ave,,,ramen-danbo-brooklyn,eyqVOLoOLrqZ98_QhdPXqg,False,"06/09/2021, 00:52","restaurants,dancerestaurants"
Nourish,272,4.0,+17187893981,"637A Vanderbilt Ave, Brooklyn, NY 11238",https://s3-media1.fl.yelpcdn.com/bphoto/vu0P_ORyUMI-Sz5xwOacuA/o.jpg,https://www.yelp.com/biz/nourish-brooklyn-4?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,thai-Thai;asianfusion-Asian Fusion;soup-Soup;,(718) 789-3981,$$,-73.968455,40.677941,Prospect Heights,Brooklyn,Brooklyn,US,NY,11238,637A Vanderbilt Ave,,,nourish-brooklyn-4,qusZ-K5tzM1EyOa1IEWCHA,False,"06/09/2021, 00:52","restaurants,dancerestaurants"
Numero 28 Pizzeria,107,4.0,+17183989198,"137 7th Ave, Brooklyn, NY 11215",https://s3-media3.fl.yelpcdn.com/bphoto/19KfcTKawgQSp05Qnh8oFg/o.jpg,https://www.yelp.com/biz/numero-28-pizzeria-brooklyn?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,pizza-Pizza;,(718) 398-9198,$,-73.97655,40.672913,Prospect Heights,Brooklyn,Brooklyn,US,NY,11215,137 7th Ave,,,numero-28-pizzeria-brooklyn,QeKdQZD8Bd8xRm8du3ozYA,False,"06/09/2021, 00:52","restaurants,dancerestaurants"
Geido,330,4.0,+17186388866,"331 Flatbush Ave, Brooklyn, NY 11217",https://s3-media3.fl.yelpcdn.com/bphoto/fKeed-DLu-7zOHTOTjmYFw/o.jpg,https://www.yelp.com/biz/geido-brooklyn?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,japanese-Japanese;sushi-Sushi Bars;,(718) 638-8866,$$,-73.97266,40.67792,Prospect Heights,Brooklyn,Brooklyn,US,NY,11217,331 Flatbush Ave,,,geido-brooklyn,cL8TLMCbs2B-vgy3SFtPGg,False,"06/09/2021, 00:52","restaurants,dancerestaurants"
Purbird,466,4.0,+17188572473,"82 Sixth Ave, Brooklyn, NY 11217",https://s3-media1.fl.yelpcdn.com/bphoto/b1oDmaoa0kW5ZvKbSJnCzg/o.jpg,https://www.yelp.com/biz/purbird-brooklyn?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,newamerican-American (New);chickenshop-Chicken Shop;,(718) 857-2473,$$,-73.97518,40.67985,Prospect Heights,Brooklyn,Brooklyn,US,NY,11217,82 Sixth Ave,,,purbird-brooklyn,shTLI1GCcZ9rosFdt8d2Xg,False,"06/09/2021, 00:52","restaurants,dancerestaurants"
Blueprint,336,4.5,+17186226644,"196 5th Ave, Brooklyn, NY 11217",https://s3-media1.fl.yelpcdn.com/bphoto/xJSV7SP2iMg3yq72yzvXwQ/o.jpg,https://www.yelp.com/biz/blueprint-brooklyn-2?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,cocktailbars-Cocktail Bars;tapasmallplates-Tapas/Small Plates;,(718) 622-6644,$$,-73.980411,40.6769,Prospect Heights,Brooklyn,Brooklyn,US,NY,11217,196 5th Ave,,,blueprint-brooklyn-2,XLT7aNLJEhIdoieNjPw8Gg,False,"06/09/2021, 00:52","restaurants,dancerestaurants"
Ki Sushi,200,4.5,+17182301381,"282 Flatbush Ave, Brooklyn, NY 11217",https://s3-media3.fl.yelpcdn.com/bphoto/4dfHlxMOmFTu6fmVw9LAQg/o.jpg,https://www.yelp.com/biz/ki-sushi-brooklyn-5?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,japanese-Japanese;sushi-Sushi Bars;,(718) 230-1381,$$,-73.9734394269355,40.6784417729132,Prospect Heights,Brooklyn,Brooklyn,US,NY,11217,282 Flatbush Ave,,,ki-sushi-brooklyn-5,e3JALGueMcc2eLXRK8HPNQ,False,"06/09/2021, 00:52","restaurants,dancerestaurants"
Bricolage,528,4.0,+17182301835,"162 5th Ave, Brooklyn, NY 11217",https://s3-media2.fl.yelpcdn.com/bphoto/4jPi9Sb4pJzsp8KmCOrT7w/o.jpg,https://www.yelp.com/biz/bricolage-brooklyn?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,vietnamese-Vietnamese;gastropubs-Gastropubs;cocktailbars-Cocktail Bars;,(718) 230-1835,$$,-73.97975,40.67792,Prospect Heights,Brooklyn,Brooklyn,US,NY,11217,162 5th Ave,,,bricolage-brooklyn,KJFosOrLotvQo_rntg0sjA,False,"06/09/2021, 00:52","restaurants,dancerestaurants"
Tava Turkish Mediterranean,206,4.5,+17184995600,"318 5th Ave, Brooklyn, NY 11215",https://s3-media2.fl.yelpcdn.com/bphoto/FZG3MiU9QmYCg6dNI3ZoFQ/o.jpg,https://www.yelp.com/biz/tava-turkish-mediterranean-brooklyn?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,turkish-Turkish;mediterranean-Mediterranean;,(718) 499-5600,$$,-73.983292,40.673165,Prospect Heights,Brooklyn,Brooklyn,US,NY,11215,318 5th Ave,,,tava-turkish-mediterranean-brooklyn,HHUMUAKDiJqrKSf2Qaxmlw,False,"06/09/2021, 00:52","restaurants,dancerestaurants"
Oita Nyc,254,4.5,+17189719879,"833 Union St, Brooklyn, NY 11215",https://s3-media3.fl.yelpcdn.com/bphoto/E2kmI-eOPpLebh6ca3UMaw/o.jpg,https://www.yelp.com/biz/oita-nyc-brooklyn?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,sushi-Sushi Bars;asianfusion-Asian Fusion;,(718) 971-9879,$$,-73.976204,40.675012,Prospect Heights,Brooklyn,Brooklyn,US,NY,11215,833 Union St,,,oita-nyc-brooklyn,a7rM-AOM7_xi8AlWX-Thkg,False,"06/09/2021, 00:52","restaurants,dancerestaurants"
Palo Santo,526,4.0,+17186366311,"652 Union St, Brooklyn, NY 11215",https://s3-media1.fl.yelpcdn.com/bphoto/ZIcdkZjwN2XGKX3zI53CYg/o.jpg,https://www.yelp.com/biz/palo-santo-brooklyn?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,latin-Latin American;caribbean-Caribbean;,(718) 636-6311,$$,-73.982009,40.676716,Prospect Heights,Brooklyn,Brooklyn,US,NY,11215,652 Union St,,,palo-santo-brooklyn,sQ7ENDHnfF9dIHhYrI8oHw,False,"06/09/2021, 00:52","restaurants,dancerestaurants"
Joy Indian Restaurant,663,4.0,+17182301165,"301 Flatbush Ave, Brooklyn, NY 11217",https://s3-media1.fl.yelpcdn.com/bphoto/walz1d90GdG-YT8rxy6gCQ/o.jpg,https://www.yelp.com/biz/joy-indian-restaurant-brooklyn?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,indpak-Indian;,(718) 230-1165,$$,-73.9734299,40.67883,Prospect Heights,Brooklyn,Brooklyn,US,NY,11217,301 Flatbush Ave,,,joy-indian-restaurant-brooklyn,Nt7vyXyaxnyXpP4NNgrSvw,False,"06/09/2021, 00:52","restaurants,dancerestaurants"
Brooklyn Burgers & Beer,377,4.0,+17187881458,"259 5th Ave, Brooklyn, NY 11215",https://s3-media3.fl.yelpcdn.com/bphoto/Xt6uxV5pTXQ_c1gdJytrYA/o.jpg,https://www.yelp.com/biz/brooklyn-burgers-and-beer-brooklyn?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,burgers-Burgers;beerbar-Beer Bar;cocktailbars-Cocktail Bars;,(718) 788-1458,$$,-73.9815826,40.6743507,Prospect Heights,Brooklyn,Brooklyn,US,NY,11215,259 5th Ave,,,brooklyn-burgers-and-beer-brooklyn,-0bdnX762vdTb9lI00etvA,False,"06/09/2021, 00:52","restaurants,dancerestaurants"
Da Nonna Rosa,374,4.0,+17187886225,"140 7th Ave, Brooklyn, NY 11215",https://s3-media2.fl.yelpcdn.com/bphoto/ClW_M19mBUnzHa0nh3WErA/o.jpg,https://www.yelp.com/biz/da-nonna-rosa-brooklyn-2?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,italian-Italian;pizza-Pizza;venues-Venues & Event Spaces;,(718) 788-6225,$$,-73.97697,40.67291,Prospect Heights,Brooklyn,Brooklyn,US,NY,11215,140 7th Ave,,,da-nonna-rosa-brooklyn-2,_WttOSi2_ggdvUI6GvaqTg,False,"06/09/2021, 00:52","restaurants,dancerestaurants"
La Villa,536,4.0,+17184999888,"261 5th Ave, Brooklyn, NY 11215",https://s3-media4.fl.yelpcdn.com/bphoto/opxMG0guTFpIwRjUXiSryA/o.jpg,https://www.yelp.com/biz/la-villa-brooklyn?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,italian-Italian;pizza-Pizza;sandwiches-Sandwiches;,(718) 499-9888,$$,-73.9816949398812,40.6743319055498,Prospect Heights,Brooklyn,Brooklyn,US,NY,11215,261 5th Ave,,,la-villa-brooklyn,U8Ljrx-w5otdMZNFhw5piw,False,"06/09/2021, 00:52","restaurants,dancerestaurants"
Gold Star Beer Counter,77,4.5,,"176 Underhill Ave, Prospect Heights, NY 11238",https://s3-media1.fl.yelpcdn.com/bphoto/7waHLNWelGH_llfcqmpOSQ/o.jpg,https://www.yelp.com/biz/gold-star-beer-counter-prospect-heights?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,beerbar-Beer Bar;,,$$,-73.9667623490095,40.6752104084685,Prospect Heights,Brooklyn,Prospect Heights,US,NY,11238,176 Underhill Ave,,,gold-star-beer-counter-prospect-heights,tXtEDmMmEd60A9DQOqvY4A,False,"06/09/2021, 00:53","bars,beergardens"
Tooker Alley,166,4.0,+13479554743,"793 Washington Ave, Brooklyn, NY 11238",https://s3-media4.fl.yelpcdn.com/bphoto/omozBevTX8NhM-G9MiSOeg/o.jpg,https://www.yelp.com/biz/tooker-alley-brooklyn?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,lounges-Lounges;cocktailbars-Cocktail Bars;,(347) 955-4743,$$,-73.9624634,40.6727982,Prospect Heights,Brooklyn,Brooklyn,US,NY,11238,793 Washington Ave,,,tooker-alley-brooklyn,6y9dn43PLwnLdNvQSO4ISw,False,"06/09/2021, 00:53","bars,beergardens"
Washington Commons,190,4.0,+17182303666,"748 Washington Ave, Brooklyn, NY 11238",https://s3-media1.fl.yelpcdn.com/bphoto/lma-mahu8Lf3XnJHHo7J6A/o.jpg,https://www.yelp.com/biz/washington-commons-brooklyn?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,pubs-Pubs;,(718) 230-3666,$$,-73.963515602814,40.675447177171,Prospect Heights,Brooklyn,Brooklyn,US,NY,11238,748 Washington Ave,,,washington-commons-brooklyn,rPUlfO1Sn_wWVTE0dsLniw,False,"06/09/2021, 00:53","bars,beergardens"
Muse,102,4.0,+13474420443,"689 Washington Ave, Brooklyn, NY 11238",https://s3-media3.fl.yelpcdn.com/bphoto/uSBvWNseDN7KCPjgfrJwuw/o.jpg,https://www.yelp.com/biz/muse-brooklyn?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,thai-Thai;cocktailbars-Cocktail Bars;,(347) 442-0443,$$,-73.96339957259552,40.6766485,Prospect Heights,Brooklyn,Brooklyn,US,NY,11238,689 Washington Ave,,,muse-brooklyn,SoEQRDUNYDZPVSSIhTOG6A,False,"06/09/2021, 00:53","bars,beergardens"
Bearded Lady,195,4.0,+14692327333,"686A Washington Ave, Brooklyn, NY 11238",https://s3-media3.fl.yelpcdn.com/bphoto/wrJgV00S9waeP25JkBiNVA/o.jpg,https://www.yelp.com/biz/bearded-lady-brooklyn?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,bars-Bars;,(469) 232-7333,$$,-73.963885845718,40.6774605398157,Prospect Heights,Brooklyn,Brooklyn,US,NY,11238,686A Washington Ave,,,bearded-lady-brooklyn,Y8tBHpOHWF4iOk_6m-vW2A,False,"06/09/2021, 00:53","bars,beergardens"
Weather Up,294,4.0,,"589 Vanderbilt Ave, Brooklyn, NY 11238",https://s3-media1.fl.yelpcdn.com/bphoto/S6xdZwjZd17aQw2mqWneiw/o.jpg,https://www.yelp.com/biz/weather-up-brooklyn?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,cocktailbars-Cocktail Bars;,,$$,-73.967758,40.679866,Prospect Heights,Brooklyn,Brooklyn,US,NY,11238,589 Vanderbilt Ave,,,weather-up-brooklyn,svYBY_pf7p2VezMyWZtKAg,False,"06/09/2021, 00:53","bars,beergardens"
BierWax,103,5.0,+13475338449,"556 Vanderbilt Ave, Brooklyn, NY 11238",https://s3-media2.fl.yelpcdn.com/bphoto/vdDk4ipmIK_vbviD99ysSg/o.jpg,https://www.yelp.com/biz/bierwax-brooklyn-3?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,beerbar-Beer Bar;,(347) 533-8449,$$,-73.9682761207223,40.6800201748959,Prospect Heights,Brooklyn,Brooklyn,US,NY,11238,556 Vanderbilt Ave,,,bierwax-brooklyn-3,NpK70BQzYRGO3h340YvRuA,False,"06/09/2021, 00:53","bars,beergardens"
Covenhoven,136,4.5,+17184839950,"730 Classon Ave, Brooklyn, NY 11238",https://s3-media2.fl.yelpcdn.com/bphoto/QLfmWsNS-xbJvfFcU-H5RA/o.jpg,https://www.yelp.com/biz/covenhoven-brooklyn?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,beerbar-Beer Bar;pretzels-Pretzels;beergardens-Beer Gardens;,(718) 483-9950,$$,-73.960244,40.675246,Prospect Heights,Brooklyn,Brooklyn,US,NY,11238,730 Classon Ave,,,covenhoven-brooklyn,lMy1BYJ5HX8TccXTBwdRNg,False,"06/09/2021, 00:53","bars,beergardens"
Ode To Babel,114,4.5,+17184843847,"772 Dean St, Brooklyn, NY 11238",https://s3-media4.fl.yelpcdn.com/bphoto/40V9erJrPkaJU-CL54f0TQ/o.jpg,https://www.yelp.com/biz/ode-to-babel-brooklyn?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,lounges-Lounges;cocktailbars-Cocktail Bars;,(718) 484-3847,$$,-73.964517,40.679182,Prospect Heights,Brooklyn,Brooklyn,US,NY,11238,772 Dean St,,,ode-to-babel-brooklyn,EWmDUL5baDLMoh6-HaR48w,False,"06/09/2021, 00:53","bars,beergardens"
Underhill Brooklyn,112,4.5,+17184843744,"760 Dean St, Brooklyn, NY 11238",https://s3-media2.fl.yelpcdn.com/bphoto/_nYCwXEJ0cuTN8OXnWpOBg/o.jpg,https://www.yelp.com/biz/underhill-brooklyn-brooklyn-2?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,greek-Greek;mediterranean-Mediterranean;bars-Bars;,(718) 484-3744,$$,-73.96554,40.67942,Prospect Heights,Brooklyn,Brooklyn,US,NY,11238,760 Dean St,,,underhill-brooklyn-brooklyn-2,pM9_afJOT623MmH_18t6SQ,False,"06/09/2021, 00:53","bars,beergardens"
McMahon's Public House,192,4.0,+17182304549,"39 5th Ave, Brooklyn, NY 11217",https://s3-media4.fl.yelpcdn.com/bphoto/RZGGaCkmJNiP1KvSmvaOeg/o.jpg,https://www.yelp.com/biz/mcmahons-public-house-brooklyn?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,sportsbars-Sports Bars;irish-Irish;,(718) 230-4549,$$,-73.9765623,40.6816498,Pacific Park,Brooklyn,Brooklyn,US,NY,11217,39 5th Ave,,,mcmahons-public-house-brooklyn,HWTH6QwatW6lcYaIWgw4Kg,False,"06/09/2021, 00:53","restaurants,dancerestaurants"
Corner Delhi,76,4.0,+17185763056,"447 Bergen St, Brooklyn, NY 11217",https://s3-media3.fl.yelpcdn.com/bphoto/0PVoyTOtTGcA1FxlrwJBvQ/o.jpg,https://www.yelp.com/biz/corner-delhi-brooklyn?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,indpak-Indian;bars-Bars;,(718) 576-3056,$$,-73.976069,40.681277,Pacific Park,Brooklyn,Brooklyn,US,NY,11217,447 Bergen St,,,corner-delhi-brooklyn,-MXQI-AjTJViEekzs_5_8A,False,"06/09/2021, 00:53","restaurants,dancerestaurants"
Bklyn Crepe,202,4.0,+17186381023,"214 Flatbush Ave, Brooklyn, NY 11217",https://s3-media2.fl.yelpcdn.com/bphoto/SKIMzRfmyvbVucDKy3uf6g/o.jpg,https://www.yelp.com/biz/bklyn-crepe-brooklyn?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,creperies-Creperies;juicebars-Juice Bars & Smoothies;,(718) 638-1023,$,-73.975591,40.681117,Pacific Park,Brooklyn,Brooklyn,US,NY,11217,214 Flatbush Ave,,,bklyn-crepe-brooklyn,fuLGTn6H_BLEa1ahGGzebQ,False,"06/09/2021, 00:53","restaurants,dancerestaurants"
Wasan Brooklyn,227,4.0,+13477253550,"440 Bergen St, Brooklyn, NY 11217",https://s3-media2.fl.yelpcdn.com/bphoto/bgILfWQw8maKR-o9a4uc_A/o.jpg,https://www.yelp.com/biz/wasan-brooklyn-brooklyn?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,japanese-Japanese;,(347) 725-3550,$$,-73.9768418,40.6812605,Pacific Park,Brooklyn,Brooklyn,US,NY,11217,440 Bergen St,,,wasan-brooklyn-brooklyn,HC18oDJ2svQoXIddP-wuyw,False,"06/09/2021, 00:53","restaurants,dancerestaurants"
PokéBowl Station,97,4.0,+13473350700,"237 Flatbush Ave, Brooklyn, NY 11217",https://s3-media4.fl.yelpcdn.com/bphoto/ZHbPyJ0izTgv_8fnq24AWg/o.jpg,https://www.yelp.com/biz/pok%C3%A9bowl-station-brooklyn-6?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,poke-Poke;bubbletea-Bubble Tea;salad-Salad;,(347) 335-0700,$$,-73.97495,40.68114,Pacific Park,Brooklyn,Brooklyn,US,NY,11217,237 Flatbush Ave,,,pokébowl-station-brooklyn-6,m5tGGjyfjoQ_EOalKoJUAQ,False,"06/09/2021, 00:53","restaurants,dancerestaurants"
BKLYN Larder,289,4.0,+17187831250,"228 Flatbush Ave, Brooklyn, NY 11217",https://s3-media3.fl.yelpcdn.com/bphoto/mO6pmzGiDVwft-pIm5czAg/o.jpg,https://www.yelp.com/biz/bklyn-larder-brooklyn?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,cheese-Cheese Shops;sandwiches-Sandwiches;grocery-Grocery;,(718) 783-1250,$$,-73.9752655029297,40.6805076599121,Pacific Park,Brooklyn,Brooklyn,US,NY,11217,228 Flatbush Ave,,,bklyn-larder-brooklyn,2bd6jIR3ekzlqwMaiaRj4Q,False,"06/09/2021, 00:53","restaurants,dancerestaurants"
Pizza Secret,166,4.5,+19293376245,"72 5th Ave, Brooklyn, NY 11217",https://s3-media2.fl.yelpcdn.com/bphoto/bVxoM6BCgJ46yEFcxwhuHQ/o.jpg,https://www.yelp.com/biz/pizza-secret-brooklyn?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,pizza-Pizza;italian-Italian;wine_bars-Wine Bars;,(929) 337-6245,$$,-73.97764,40.6808,Pacific Park,Brooklyn,Brooklyn,US,NY,11217,72 5th Ave,,,pizza-secret-brooklyn,QxthR7-GAbqj1cLocOD6Nw,False,"06/09/2021, 00:53","restaurants,dancerestaurants"
Black Iron Burger,93,4.0,+19294196888,"234 Flatbush Ave, Brooklyn, NY 11217",https://s3-media2.fl.yelpcdn.com/bphoto/CP5dThMQXcEmVx1TCjQasQ/o.jpg,https://www.yelp.com/biz/black-iron-burger-brooklyn?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,burgers-Burgers;newamerican-American (New);beerbar-Beer Bar;,(929) 419-6888,$$,-73.975156,40.680368,Pacific Park,Brooklyn,Brooklyn,US,NY,11217,234 Flatbush Ave,,,black-iron-burger-brooklyn,Q39xJvqJaM1xgDka8bQ80w,False,"06/09/2021, 00:53","restaurants,dancerestaurants"
Momo Ramen,313,4.0,+17186224813,"78 5th Ave, Park Slope, NY 11217",https://s3-media2.fl.yelpcdn.com/bphoto/1zXMpzz4fkAag-cHzVQPcw/o.jpg,https://www.yelp.com/biz/momo-ramen-park-slope?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,ramen-Ramen;himalayan-Himalayan/Nepalese;vegetarian-Vegetarian;,(718) 622-4813,$$,-73.9777918857649,40.680536624141,Pacific Park,Brooklyn,Park Slope,US,NY,11217,78 5th Ave,,,momo-ramen-park-slope,4LVINhq3y4hCrxtShrNkYQ,False,"06/09/2021, 00:53","restaurants,dancerestaurants"
Nacho Macho Taco,201,4.5,+17186228282,"82 5th Ave, Brooklyn, NY 11217",https://s3-media4.fl.yelpcdn.com/bphoto/tbSPgGRLO1uDjLLS-r-QRw/o.jpg,https://www.yelp.com/biz/nacho-macho-taco-brooklyn?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,mexican-Mexican;,(718) 622-8282,$,-73.977879,40.680574,Pacific Park,Brooklyn,Brooklyn,US,NY,11217,82 5th Ave,,,nacho-macho-taco-brooklyn,znlol6dCKwjoXpZZwV_ZOg,False,"06/09/2021, 00:53","restaurants,dancerestaurants"
